No.,논문명,저자명,발행기관명,간행물명,권,호,발행년도,ISSN,국문초록,영문초록,키워드,페이지,URL
11,1980년대 이후 프랑스 사회보장의 개혁 - 기초보장 기능 강화와 국가 역할 증대,나병균 ( Byong Kyun Na ),한국사회보장학회,사회보장연구,30,3,2014,1225-5866,"이 글의 목적은 1980년 대 이후 진행된 프랑스 사회보장 개혁을 거시적으로 살펴보고 그로부터 이론적, 정책적 시사점을 찾아내는 것이다. 거시적인 관점에서 프랑스 사회보장은 비스마르크 유형의 사회보장으로부터 사회적 미니멈 급여(권리)가 보강된 형태의 이원화된 사회보장으로 변화하였다. 개혁들이 지니고 있는 내용과 방향은 대충 다음과 같이 정리할 수 있겠다. 첫째, 사회적 권리 차원에서 ‘사회보장의 이중화’ 현상이 발견된다. 공적 연금 급여들의 수준과 지급 조건은 악화된 반면 의료보장의 권리(즉 의료보험 급여들)와 기초소득 보장의 권리(즉 가족수당 급여들)는 개선되었다. 그러나 이들 기초소득 보장 급여들은 대부분 선별주의적 원칙에 기초하고 있다. 둘째, 프랑스의 가족 수당 급여들은 전통적으로 보편주의 원칙에 기초하고 있었다. 그러나 몇 단계의 개혁들을 거치면서 급여 대상자 범위가 빈곤층과 경제적 취약계층으로 제한된 급여들이 증가하였다. 1990년 이후 프랑스 가족 정책은 일, 가정 양립 정책들을 통하여 취업 여성들을 지원하고 있다. 셋째, 사회보장 재정 부문에 있어서는 사회적 기여금(social contribution) 비중이 감소된 반면 조세 비중이 급격히 증대되었다. 조세는 전체 재정의 30% 이상 수준으로 증가되었고, 이는 CSG와 CRDS와 같은 새로운 형태의 목적세 도입에 따른 것이다. 넷째, RMI 등 청년 실업자와 근로 빈곤층을 목표로 한 새로운 형태의 급여들이 1980년대 들어 도입되었다. 2007년의 개혁은 급여들의 명칭은 물론이고 목적도 바꾸어 놓았다. 새로 도입된 RSA(즉 사회 연대 소득)는 대상자 집단의 근로동기 보존을 목적으로 고안된 것이다. 이와 같은 새로운 형태의 사회보장 급여들의 존재는 활성화 정책과 사회투자 정책의 도입을 의미하는 것이다. 프랑스 사회보장 제도의 이중화 현상은 복지국가의 사회적 권리의 축소만을 의미하는 것이 아니다. 왜냐하면 빈곤층과 경제적 취약계층의 사회적 권리의 개선도 개혁의 내용 안에 포함되어 있기 때문이다.","The purpose of this paper is to examine the reform of French Social Security since 1980s. The contents and directions of the reform in France can be summarized as follow. First, the ``dualization of social security`` can be found in the level of social right. While the amounts and conditions of benefits in public pensionprograms have been obviously deteriorated, the right of medical security (e.g. sickness insurance benefits) and that of basic income (e.g. family allowances) have been enhanced. However, most of these benefits are based on the principles of selective welfare. Second, family allowance benefits in France had been traditionally universal. However, through several steps of reforms, the benefits whose eligibilities were limited to the poor and economically weak have been increased. Since 1990, the French family policies have been directed to support working mothers through work and family compatibility policies. Third, regarding the levels of social security financing, the proportion of social contribution has been reduced. Instead, the proportion of state tax has been rapidly increased up to more than 30% by the introduction of new types of taxes such as CSG, CRDS. Fourth, new types of benefits such as RMI which favors young unemployed and working poor peoplehave been stipulated in 1980s. The reform of 2007 has changed the objectives of benefits as well as title. The new RSA (i.e. Income of Social lidarity) was designed to protect work incentives of the target groups. Such new benefits of social security indicate the introduction of activation and social investment policies. The dualization of French Social Security systems does not mean the retrenchment of social right of Etat-Providence (French Welfare State) because the reforms have accompanied the improvement of social right for the poor and economically weak.","프랑스, 사회보장 개혁, 이중화, 사회적 권리, 사회보장 기여세, CSG, France, Social Security Reform, Dualization, Social Right, CSG",59 ~ 89,http://kiss.kstudy.com/search/detail_page.asp?key=3260322
12,노동시장에서의 여성 제도에 관한 판례분석: 육아휴직 및 임금?부당해고관련 판례를 중심으로,"박연주 ( Yeon Ju Park ) , 조원희 ( Won Hee Cho )",한국사회보장학회,사회보장연구,30,3,2014,1225-5866,"본 연구는 노동시장에서 여성의 고용의 안정화를 위해 어떠한 소송들이 이루어지고 있는지 그 내용을 검토하여 여성고용의 개선방안을 살펴보고자 함에 그 목적이 있다. 이 연구에 분석된 판례들은 여성의 저임금 및 부당해고를 근간으로 한 행정소송, 대법원소송관련 판례들과 여성의 고용을 촉진하기 위한 육아휴직관련판례들로 내용이 중복되는 재판을 제외하고 비교적 사실관계가 명확한 판시사항을 분석대상으로 선정하였다. 본 연구를 통해 여성이 노동시장에서 받는 임금상의 차별과 여성이라는 이유로 부당해고가 어떻게 이루어 졌는지 살펴보고자 하였다. 따라서 성차별관련 성희롱 재판은 제외되었으며, 하급법원 판례는 제외하였음을 밝힌다. 또한 육아휴직과 관련해서는 육아휴직제도가 여성의 고용촉진이라는 면에서 본 제도의 활성화를 위해 앞으로 재판이 나아가야할 방향성을 제시함과 동시에 사회복지급여부분인 육아휴직급여신청에 있어 재판에서 제도의 취지에 맞게 간과하지 말아야할 사항을 분석하여 제시 하였다. 분석대상 판례들로는 2001년∼2013년 판례 중 헌법재판소결정 2건, 행정 법원판례 2건, 대법원판례 3건을 분석하였다. 이 연구를 통해 고용시장에서 여성의 고용을 활성화시키고 고용차별을 철폐하기 위한 법률적 개선방안을 살펴 여성의 고용 안정화를 위한 정책적 함의를 제시하였다는 데 본 연구의 의의가 있다.","The objective of this study is to examine the judicial precedents based on the discrimination for the stabilization of woman employments in the labor market and research the improvement methods for woman employment. The analyzed judicial precedents in this study are cases of administrative proceedings and Court proceedigns based on low-income and unfair dismissal of woman, and cases related to parental leave to promote women``s employment and were clear in fact relation and selected as analysis of target except for some duplicated trials. It is discussed that wage discrimination and unfair dismissal that woman undergo in the labor market how been made through this study. Therefore, sexual harassment cases related to sex discrimination and the lower court trial were excluded. Also with regard to parental leave, in terms of that parental leave is the promotion system, this study informs the direction judgement goes for the activation of this system. For precedents to be analyzed, 2 precedents from the Constitutional Court, 2 precedents from administrative courts and 3 precedents from the Supreme Court were analyzed cases in 2001-2013. This study has implications for promoting woman employment and for suggesting political undertone to stabilize the woman employment by researching improvement method to get rid of job discrimination.","육아휴직, 고용차별, 임금, 부당해고, 판례, Parental leave, Job discrimination, Wages, Unfair dismissal, Judicial Precedents",91 ~ 119,http://kiss.kstudy.com/search/detail_page.asp?key=3260323
13,민영의료보험 보험금 수령자의 의료이용에 관한 연구 - 20개 상병의 입원기간을 중심으로 -,"신기철 ( Kee Chul Shin ) , 권혁성 ( Hyuk Sung Kwon )",한국사회보장학회,사회보장연구,30,3,2014,1225-5866,"2003년 보험업법을 개정하여 생명보험회사에게도 실손형보험 판매를 허용한 이후 민영의료보험 가입자의 도덕적 해이가 나타나는지를 규명하기 위해 의료이용량에 대한 다양한 연구가 있었다. 실증분석은 표본을 추출하여 보험가입자와 비가입자의 의료이용량을 비교하는 방법과 한국의료패널의 자료를 이용한 연구가 주류를 이루었다. 의료이용량의 차이에 대해서는 연구자마다 다른 결론을 도출하고 있다. 가장 큰 원인은 우리나라 민영의료보험은 대부분 약관에서 정한 상병만을 보장하므로 보험가입자는 본인이 보장받을 수 있는 상병이 발생했을 때만 도덕적 해이에 노출될 가능성이 큰데, 기존 연구는 비교대상 집단의 전체 상병을 기준으로 의료이용량을 비교하였기 때문이다. 이 연구에서는 2011년 4월에서 12월까지 9개월간 20개 상병으로 입원하였던 899천명 전원을 민영의료보험금 수령자와 비수령자로 구분하여 상병별로 입원기간, 수술횟수, 건강보험적용 총의료비 등을 비교하였다. 그 결과 상병별로 입원기간의 차이가 컸으며, 18개 상병에서 도덕적 해이를 발견할 수 있었다. 특히 암, 관절증 및 염좌, 협심증 등 9개 상병에서는 도덕적 해이로 설명하기 어려울 정도로 현저한 차이를 보였다. 이렇게 입원 기간의 차이가 큰 것은 정액형보험에서 발생할 수 있는 보험금 차익을 노린 수령자의 의도적인 입원기간 연장과 요양기관의 도덕적 해이가 복합적으로 나타났기 때문이다. 정부의 4대 중증질환 보장강화와 3대 비급여 개선대책이 실행되면 정액형보험 가입자는 현재보다 더 많은 보험금 차익을 누릴 수 있기 때문에 도덕적 해이도 확산될 우려가 있다. 따라서 공·사 의료보험의 역할을 정립하여 민영의료보험이 공보험을 보완할 수 있는 표준화된 상품제공과 중복가입제한 등 적절한 운영체계를 갖추도록 해야 한다. 아울러 기존 가입자에 의한 과다한 의료이용이 발생하지 않도록 요양기관에 대한 통제대책 등을 수립해서 시행해야 한다.","There have been various researches on the medical consumptions by private health insurance policyholders since 2003 Insurance Law revision. Researchers have used two kinds of methods. Several researchers have used random sampling. And the others have used the Korea Health Panel Data. They concluded different views on medical consumptions by insurance policyholders. One reason is that complemental private health insurances are able to be purchased accident and disease coverages separately. Furthermore fixed indemnity insurances insure specific accidents and diseases. Therefore private insurance policyholders may show different reactions by specific accidents and diseases. This research analyzes hospitalization periods, average number of surgeries, total health expenditures between insurance policyholders and non-policyholders using 9 months of hospitalized patients caused by 20 kinds of sicknesses from April of 2011 to December. We found that insurance policyholders show moral hazard from 18 kinds of sickness. Especially, insured patients caused by cancers, arthrosis, sprains, and angina pectoris show longer periods hospitalizations which can not be explained as moral hazards. The reason of longer periods might be caused by intentional extension for marginal profits between actual costs and insurance claims. And it also might be caused by moral hazard by hospitals. These kinds of moral hazards could be aggravated if the government implements public health insurance policies increasing coverage ratio. We recommend to make a better policy for roles of public and private health insurances including sickness benefits. And we need to control hospitals in order to prevent moral hazards.","민영의료보험, 의료이용량, 도덕적 해이, 입원기간, Private Health Insurance, Medical Consumption, Moral Hazard, Hospitalization Periods",121 ~ 149,http://kiss.kstudy.com/search/detail_page.asp?key=3260324
14,보건의료시스템 개혁과 의료생협의 역할 탐색,신종욱 ( Jong Wook Synn ),한국사회보장학회,사회보장연구,30,3,2014,1225-5866,"오랫동안 지속되고 있는 바 국민건강보험 포함 보건의료시스템의 개혁대상이 되는 문제들은 크게 의료공급자의 유인수요 등으로 말미암은 높은 진료비 증가와 같은 효율성 문제, 그리고 취약한 공공보건의료 등으로 인한 보건의료사각지대의 존재와 같은 형평성 관련 문제들로 대표된다. 본 논문은 지역주민의 자치조직이며, 의료수요자와 의료공급자가 협동조합이라는 형태를 통해 이해관계의 마찰을 최소화하고 있는 의료생협의 등장이 비록 전면적 쇄신의 대안은 아닐지라도 진정한 의미의 일차의료의 구현과 비대칭정보문제의 해소 등을 통해 보건의료체계의 한 축으로서 효율성과 형평성 제고에 상당한 의미를 가질 수 있다는 것을 문헌연구를 통해 주로 경제학적 측면에서 정리해보았다. 한편 의료생협의 경우 보건의료 시스템의 개혁과 관련한 기능적인 측면 외에도 다양한 이해관계자들 간의 조정문제로 난항을 겪고 있는 작금의 현실에서 개혁을 위한 실천적 의미, 예를 들어 영리추구 민간의 료기관과의 비교와 경쟁을 통해 보건의료시스템을 업그레이드 시킬 수 있는 이른바 파급 효과(spillover effect)등을 발생시킬 가능성도 가지고 있음을 알 수 있었다.","The subject of reforming national health system including national health insurance is represented by two issues: efficiency issue such as escalating treatment cost caused in part by supplier-induced demand, and also equity issue such as presence of social tiers uncovered by national health insurance as a result of weak public health system. This paper, from the perspective of economics, summarize previous papers and shows that the emergence of health cooperatives which minimize the conflict between the suppliers of medical service and the patients may contribute to the efficiency and equity of the overall health system through the resolution of asymmetric information problem and the establishment of primary care. In the meantime, health cooperative may have practical function of upgrading current health system through the spillover effects in addition to the functions already mentioned with regard to the reforms of the national health system which now suffers from the difficulties of coordinating among the various interest groups.","의료생협, 보건의료시스템, 국민건강보험, 일차의료, Health Cooperative, National Health Care System, National Health System, Primary Care",151 ~ 182,http://kiss.kstudy.com/search/detail_page.asp?key=3260325
15,중고령자의 건강이 노동시장 참여에 미치는 영향,이은경 ( Eun Kyeong Lee ),한국사회보장학회,사회보장연구,30,3,2014,1225-5866,"본 연구는 고령자패널 3차 및 4차 자료를 이용하여 중고령자(50~64세)의 건강수준이노동참여에 미치는 영향을 실증분석 하였다. 주요 설명변수는 주관적 건강상태, ADL, IADL, 만성질환 수이고, 종속변수는 중고령자의 경제활동 참여여부이다. 주요 추정방식은 프로빗과 IV 프로빗 모형이나, 도구변수의 적절성을 테스트 하기 위해 OLS와 2SLS 방식을 병행하였다. 프로빗 모형의 추정 결과, 주관적 건강상태가 좋음 혹은 매우좋음으로 응답한 중고령자는 노동시장에 참여 확률이 약 7% 높았다. 악력지수와 정상체중 여부를 도구변수로 사용하여 주관적 건강상태의 내생성을 교정한 IV 프로빗 모형에서는, 건강상태가 좋을수록 노동시장에 참여할 확률이 51%까지 증가하였다. 실증분석 결과를 종합해보면, 소득이나 자산효과보다도 중고령자의 건강상태가 노동시장 참여여부를 결정하는데 큰 영향을 미치며, 다양한 건강지표들을 통해 중고령자의 건강수준 악화가 노동공급을 위축시킴을 확인하였다. 또한 중고령자의 성별, 직업의 종류, 자산 규모, 재취업 효과 등을 고려한 강건성 테스트를 시행한 결과, 추정결과에 일관성이 있음을 입증하였다.","Using the 3rd and 4th waves of the KLoSA (Korean Longitudinal Study of Ageing), this paperempirically examines the impact of health on labor force participation among adults aged 50 to 64. The main independent variables include self-assessed health, ADL, IADL, and number of chronicdiseases, while the dependent variable is an indicator that denotes whether a person is currently working or not. We find that improved health of older workers (50~64 years old) does increase their labor force participation by 7% in probit models, and 51% in IV probit models. Endogeneity of the self-assessed health measure is corrected by using two instrument variables (grip strength and BMI). Several robustness tests are conducted, which examine potential confounding effects of gender, occupation, wealth, and re-employment. The main results are consistent after considering these various factors. Also, our findings suggest that health conditions, rather than wealth or income, have more significant impacts on the labor force participation decision among older Koreans.","주관적 건강상태, 중고령자 노동참여율, 고령화와 고령자 고용정책, self-assessed health, labor force participation, ageing and employment policies for older people",183 ~ 214,http://kiss.kstudy.com/search/detail_page.asp?key=3260326
16,최저주거기준미달가구 규모 및 특성의 변화(2005-2011),임세희 ( Se Hee Lim ),한국사회보장학회,사회보장연구,30,3,2014,1225-5866,"본 연구는 1차년도(2005), 4차년도(2008), 7차년도(2011) 복지패널을 활용하여 최저주거 기준미달가구의 변화를 확인하였다. 분석결과 최저주거기준미달가구는 감소추세이나, 감소의 폭이 줄어들고 있으며, 방수기준미달가구는 오히려 다소 증가하고 있었다. 그리고 우리나라의 최저주거기준은 미국, 영국, 일본에 비해 비교적 낮은 수준의 기준임에도 불구하고 기준미달가구의 규모가 비슷하여 우리나라 최저주거상황이 상대적으로 열악함을 확인할 수 있었다. 또 가구주가 여성, 노인, 장애인일 경우와 고등학교 미만의 학력인 경우가 많았다. 아동가구와 서울지역가구의 최저주거기준미달가구의 비율이 높았고, 이들 가구의 경우 감소추세가 정체된 듯 보였다. 소득빈곤과 최저주거기준미달가구간의 상관 관계는 낮았으며, 시간이 지날수록 더욱 낮아지고 있었다. 본 분석결과를 바탕으로 복지 정책 설계에 있어 보다 적극적인 주거복지정책이 필요함을 주장하였다. 절대빈곤하면서 최저주거기준미달가구에 대한 우선적 개입과 동시에 보편적인 주거복지정책이 필요하며, 최저주거기준의 개선과 함께 실효성을 확보하기 위한 정부의 집행력과 제재력이 강화될 필요성을 논하였다.","This study examined the change of sub-standard housings using the first wave(2005), the forth wave(2008), the seventh wave(2011) of Korean Welfare Panel Study. While the number of sub-standard housings are decreasing, widths of decrease are diminishing, and the number of housing below room standard are slightly increasing. The families of female, old and disabled household heads live more in sub-standard housing than male, non-old and non-disabled household heads. The families of household heads with less high school education also live more in sub-standard housing than those with more high school education. When families have children or live in Seoul, the number of families lives in sub-standard housing is outnumbered by the number of families do not have children or do not live in Seoul, and the decrease trend of sub-standard housing has stagnated. The correlation of income poverty and sub-standard housing is low and is continued to decline. This study showed the importance of housing welfare policy away from income welfare policy. By priority, we should inter vene the families suffering from income poverty and sub-standard housing. Also we should carry out the universal housing welfare policy. It is necessary to make change to rental housing policy and improvement in minimum housing standards.","최저주거기준, 최저주거기준미달가구, 변화, 소득빈곤, Minimum housing standards, Sub-standard housings, Change, Income poverty",215 ~ 244,http://kiss.kstudy.com/search/detail_page.asp?key=3260327
17,노인일자리사업 수행기관의 서비스 품질이 참여자의 일자리 및 삶의 만족도에 미치는 영향,"천재영 ( Jae Yeong Cheon ) , 최영 ( Young Choi )",한국사회보장학회,사회보장연구,30,3,2014,1225-5866,"본 연구는 사회복지서비스로서 노인일자리사업이 가지는 속성에 초점을 두고, 일자리 서비스를 제공하는 수행기관의 서비스 품질을 3차원 모형을 적용하여 측정한 후, 서비스품질이 참여노인의 일자리 만족과 삶의 만족에 미치는 영향을 살펴보고자 하였다. 연구 대상은 2012년 노인일자리사업에 참여하고 있는 전국의 노인 2,005명이며, 설문지를 활용한 개별면접방식으로 진행된 [2012년 노인일자리사업 참여노인 실태조사] 자료를 활용하여 분석을 진행하였다. 분석결과를 살펴보면, 우선, 참여자의 건강상태와 사업유형, 그리고 서비스 품질을 나타내는 상호작용품질, 환경품질, 결과품질 등이 일자리 만족도에 유의미한 영향을 미치는 것으로 나타났다. 삶의 만족도와 관련해서는 인구사회학적 특성 중 학력, 거주지역, 경제 상태, 건강상태, 지지체계 등이 영향을 미쳤으며, 서비스 품질의 경우 일자리 만족도와마찬가지로 상호작용품질, 환경품질, 결과품질 모두 유의미한 영향을 미치는 것으로 나타났다. 한편, 서비스 품질 차원이 종속변수에 미치는 영향을 분석한 결과 서비스 품질의 3개 하위차원 중 결과품질의 영향력이 가장 큰 것으로 나타났다. 이와 같은 분석결과에 기초하여 노인일자리사업 수행과 관련한 몇 가지 정책적 함의를 제시하였다.","This paper examines the influences of service quality of the Senior Job Matching Program on the participant``s job and life satisfaction. For this, this study used ``2012 Senior Job Replacement Project Participants`` data collected by the Korea Labor Force Development Institute for the Aged. Total 2005 cases were collected and analyzed by using descriptive statistics and multiple linear regression model analysis. The results show that quality of services have been positive effect on the both job and life satisfaction of the elderly participants, after controlling for socioeconomic and employment characteristics. In addition, multiple linear regression analyses reveal that among three dimension of service quality ``outcome quality`` is the biggest effect on the participant``s job and life satisfaction. Based on the results, several policy implications were suggested.","노일일자리, 사회서비스, 서비스 품질, 일자리 만족, 삶의 만족, Senior job project, Social services, Job satisfaction, Life satisfaction, Service quality",245 ~ 274,http://kiss.kstudy.com/search/detail_page.asp?key=3260328
18,기초 지방자치단체 사회복지 자체사업 지출 결정요인에 대한 연구* A study on the determinants of welfare spending on primary local government`s own program,"고혜진 ( Hye Jin Ko ) , 류연규 ( Yun Kyu Ryu ) , 안상훈 ( Sang Hoon Ahn )",한국사회보장학회,사회보장연구,30,2,2014,1225-5866,"본 연구는 사회복지분야의 지방이양 이후 주요 복지제공자로 부상한 기초지방자치단 체의 자체사업 복지지출이 어떠한 정치·경제·제도적 요인에 의해 결정되는지를 이론적·실증적으로 고찰한 연구이다. 기존연구와는 달리 분석대상을 자체사업을 할 수 있는 재정능력을 보유한 기초지자체로 한정하였고, 2005년 재정분권화로 사회복지정책에 대한 지방자치단체의 자율성이 발휘될 수 있는 조건이 이전보다 공고화된 시기를 포함하였으 며, 해당 기초자치단체의 사회복지분야 자체사업예산 비중을 종속변수로 하였다는 점에 서 이전의 선행연구들과 차별성을 보인다. 분석결과 우리나라 기초자치단체의 자체적 사 회복지노력은 주로 경제적 요인, 특히 지방정부의 재정력에 상당히 의존하는 것으로 드 러났다. 정치·제도적 요인은 물론 지역의 복지수요요인이 기초지자체의 사회복지자체사 업 비중에 영향을 미치지 못해, 재정분권화 시행 이후에도 지자체 단위에서 사회복지지 출의 자율성이 발휘된다고 보기는 어려웠다. 기초자치단체는 지역 주민의 복지 수요를 직접적으로 파악하고 이에 민첩하게 대응할 수 있는 행정기관이기 때문에 국고보조금 사 업을 통해 충족되지 않는 지역 주민의 복지 수요를 반영하는 자체사업 예산을 확보할 필 요가 있다. 지방자치제의 발달, 복지 분권화에 따라 기초자치단체가 주민에게 실질적인 복지 공급 주체로서의 지방정부 역할을 공고히 하기 위해서는 지역의 복지 수요를 보다 구체적으로 파악하고, 복지 수요에 민감하고 효율적으로 대응할 수 있는 재정 확보 계획 이 요구된다.","This study aims to examine empirically the political and institutional mechanism of welfare spending on primary local governments as welfare providers based on theoretical backgrounds. This study is differentiated in a number of ways from previous studies. First of all, the subjects of analysis are limited to the primary local governments whose fiscal self-reliance is enough to manage their own program. And besides, the time period of analysis includes the year 2005 when the welfare decentralization is consolidated by fiscal decentralization and lastly the range of welfare spending is specified by local governments` own programs. It was empirically analyzed that the determinants of welfare spending on primary local governments` own programs are mainly fiscal factors and that institutional and political factors hardly affect the welfare spending of local governments. Those results identifies that primary local governments don`t exert autonomy in welfare spending even after welfare decentralization, although primary local governments as main welfare providers are appropriate administrative agency to respond to citizen`s needs. The local governments should be prepared to secure fiscal resources to maintain their own social service programs and provide the services to satisfy the citizen`s needs.","복지재정, 분권화, 기초자치단체, 자체사업 Welfare spending, decentralization, primary local government, own program",1 ~ 34,http://kiss.kstudy.com/search/detail_page.asp?key=3248713
19,독일의 한계고용 확대가 복지제도에 미친 영향에 관한 연구* A Study on the Effects of Expanding Marginal Employment(Mini-job) on German Welfare System,김상철 ( Sangcheol Kim ),한국사회보장학회,사회보장연구,30,2,2014,1225-5866,"최근 독일은 통독의 후유증을 극복하고 뛰어난 경제 실적을 자랑하며, 복지와 경제를 동시에 달성한 국가로 세계의 주목을 끌고 있다. 특히 우리나라는 독일이 선진국 가운데 예외적으로 고용률을 70%이상 끌어올린 것에 주목하고 있다. 하지만 독일의 고용률 증 가는 정규직 노동자의 증가 뿐 만 아니라 비정형 근로관계의 근로자의 증가, 특히 소위“미니잡”으로 불리는 한계고용이 증가한 것에 크게 기인한다. 본 논문은 독일에서 미니잡이 본격적으로 도입 된 이후 복지제도에 어떤 영향을 미쳤는가를 규명하는 것을 목적으로 한다. 본 연구는 다음과 같은 몇 가지 결론으로 정리될 수 있다. 첫째, 독일의 역사에서 미니잡 도입과 확대를 둘러싼 논의는 철학적 배경을 가지고 일관되게 추진된 것이 아니라 경제상황과, 사회보험의 재정기반 및 노동시장의 상황에 따 라 전개되었다. 둘째, 미니잡에 종사하는 근로자는 2013년의 개정으로 공적연금에 의무적으로 가입하게 되었고, 가족 건강보험에 가입되어 있지 않거나 사회보험 의무 고용관계에 있지 않을 경우 임의로 건강보험에 가입하여야 하며, 실직할 경우 구직자를 위한 기초생활보장제도 인 실업급여Ⅱ의 적용을 받게 된다. 따라서 미니잡의 종사자도 기본적으로 사회보장 혜택을 받도록 미니잡 고용은 전개되고 있다. 셋째, 미니잡이 저임금으로 인한 빈곤상태를 고착화시키고 제대로 된 노후 대책을 불 가능하게 한다는 것이다. 특히 문제가 되는 것은 미니잡 종사자의 약 2/3가 여성이고, 이 들 여성의 빈곤 위험이 크다는 것이다. 넷째, 미니잡은 원칙적으로 조세와 사회보험의무 가입에서 면제되므로 재정수입이 감 소되고, 이로 인하여 소득 재분배에도 부정적인 영향을 미친다. 미니잡의 확산으로 사회 보험의 재정수입이 감소하고, 사회보험료가 아닌 정부에 의한 재정 지원이 늘어나는 현 상은 사회보험을 기초로 하는 독일의 복지국가 모델의 변화를 초래할 수도 있다.","The purpose of this study is to investigate the effects of expanding the Mini-job employment on German welfare system. Mini-job is a special form of marginal employment in Germany. Mini-job employer, who earns monthly less than 450 Euros exempt from social insurance contribution and income tax. The results of this study are as follows: Firstly, the discussion on the introduction and expansion of marginal employment in German history has no philosophical backgrounds, rather varies depending on the economic circumstances, financial structure of the social insurance, and the labor market situation. Secondly, activated from January 1st, 2013, the wage threshold for marginal employment is 450 Euros per month. additionally, those who are marginally employed are subject to compulsory pension insurance as a rule. Mini-job is developed in order that “Mini-jobber” will be also eligible for the benefit of the social security. Thirdly, Mini-job cause and fixate poverty, specially for women and preclude old age planning. Finally, due to the exemptions from income tax and social insurance contribution of “Mini-jobber”, increasing mini-job has negative effect on government revenues and income redistribution.","독일, 하르츠개혁, 한계고용, 미니잡, 노후빈곤, 여성빈곤, 사회보험 Hartz reform, Marginal Employment, Minijob, social insurance, tax exemption",34 ~ 65,http://kiss.kstudy.com/search/detail_page.asp?key=3248714
20,"한국인의 복지정책 선호에 관한 연구: 성장과 분배, 선별과 보편을 중심으로* Welfare Policy Preference in South Korea: Growth versus Redistribution and Targeting versus Universalism","김수완 ( Soo-wan Kim ) , 김상진 ( Sang-jhin Kim ) , 강순화 ( Soon-wha Kang )",한국사회보장학회,사회보장연구,30,2,2014,1225-5866,"본 연구는 한국인의 복지정책 선호를 성장과 분배 지향성, 선별과 보편 지향성을 중심 으로 실증적으로 규명하고자 하였다. 현 시점에서 한국인은 성장과 분배, 선별적 복지와 보편적 복지 중 어느 쪽을 더 선호하는가? 누가 성장 지향적이며, 누가 보편 지향적인가? 또한 성장과 분배, 선별과 보편이라는 두 축을 중심으로 볼 때 한국인의 복지정치 선호 는 어떤 유형으로 나타나는가? 이러한 연구 질문에 대해 한국복지패널 자료(2010)를 분석 한 결과는 다음과 같다. 첫째, 성장과 분배 중 어느 것을 더 중시하는가에 대한 의견은 양분되어 있는 반면, 선별-보편 지향에 있어서는 보편지향의 의견이 더 지배적으로 나타났다. 둘째, 성장-분배지향, 선별-보편지향 간에는 상관관계가 존재하지 않음을 확인하였다. 셋째, 성장-분배지향에 큰 영향을 미치는 변수는 자신의 정치적 성향과 소득수준인 반면, 선별-보편지향에 영향이 큰 변수는 연령과 교육수준으로 상이하게 나타났다. 넷째, 두 축을 조합하여 성장·선별형, 분배·선별형, 분배·보편형, 성장·보편형으로 구분하였을 때, 네 가지 유형에 속하는 빈도수가 비교적 고루 분포되었다. 다섯째, 연령대가 높을수록 성장지향적이고 선별지향적으로 나타나, 복지선호에 대한 세대효과가 존재함을 보여주고 있으며, 교육수준이 낮을수록 성장지향성이 높고, 선별지향성이 높게 나타났는데, 이는 기존 연구들에서 지적한 하위계층의 비계급성과 보수 성향과도 일치하는 결과 이다.","This study examined welfare policy preference in South Korea, focusing on two dimensions of ‘Growth versus Redistribution’ and ‘Targeting versus Universalism’. On the research questions such as, ‘Are contemporary Koreans growth oriented or redistribution oriented?’ ‘Do they prefer targeting welfare policy or universalism welfare policy?’ ‘Who are growth oriented as well as who prefer universalism welfare policy?’ ‘Which type of welfare policy is most preferred?’, this study analysed quantitatively using the 5th wave of Korean Welfare Panel data (2010). The main results are as follows. First, more Koreans prefer universal policy (50%) rather than targeting (35%), while the ratio of the growth-oriented and that of the redistribution-oriented show almost the same frequencies. Second, there is no correlation between ‘growth/redistribution orientation’ and ‘targeting/universalism preference’. Third, among six independent variables, political ideology and income level affect the orientation of growth/redistribution while age and education affect the preference of targeting/universalism. Fourth, when generating four welfare policy types using two dimensions, frequencies of each type, i.e, ‘Liberal Market type(growth/targeting oriented)’, ‘Redistribution type(redistribution/ targeting oriented)’, ‘Social Protect type(redistribution/universalism oriented)’, ‘Growth-Universalism type’, do not shows much differences. Fifth, age effect exists as older people have the more targeting- and growth- orientedness, but class cleavage is not found as those with low education also prefer targeting welfare policy and growth. Finally, those who are males, younger, higher educated, higher incomers, conservative, and not economically active in labor market tend to be included in the ‘Growth-Universalism type’.","복지인식, 복지정책선호, 성장과 분배, 선별주의, 보편주의 Welfare attitudes, Welfare Policy Preference, Growth and Redistribution, Selectivism, Universalism",67 ~ 90,http://kiss.kstudy.com/search/detail_page.asp?key=3248715
